CHROM START_BIN END_BIN class cluster cluster_start cluster_size cluster_end isotype
V 3959000 3960000 long_only yes 3939000 21000 3960000 CB4856
V 7321000 7322000 short_only yes 7321000 39000 7360000 CB4856
V 7322000 7323000 short_only yes 7321000 39000 7360000 CB4856
V 7323000 7324000 short_only yes 7321000 39000 7360000 CB4856
V 7324000 7325000 short_only yes 7321000 39000 7360000 CB4856
V 7325000 7326000 short_only yes 7321000 39000 7360000 CB4856
V 7326000 7327000 short_only yes 7321000 39000 7360000 CB4856
V 7327000 7328000 short_only yes 7321000 39000 7360000 CB4856
V 7328000 7329000 short_only yes 7321000 39000 7360000 CB4856
V 7329000 7330000 short_only yes 7321000 39000 7360000 CB4856
V 7330000 7331000 short_only yes 7321000 39000 7360000 CB4856
V 7331000 7332000 both yes 7321000 39000 7360000 CB4856
V 7332000 7333000 both yes 7321000 39000 7360000 CB4856
V 7333000 7334000 both yes 7321000 39000 7360000 CB4856
V 7334000 7335000 both yes 7321000 39000 7360000 CB4856
V 7335000 7336000 both yes 7321000 39000 7360000 CB4856
V 7336000 7337000 both yes 7321000 39000 7360000 CB4856
V 7337000 7338000 both yes 7321000 39000 7360000 CB4856
V 7338000 7339000 both yes 7321000 39000 7360000 CB4856
V 7339000 7340000 both yes 7321000 39000 7360000 CB4856
V 7340000 7341000 both yes 7321000 39000 7360000 CB4856
V 7341000 7342000 both yes 7321000 39000 7360000 CB4856
V 7342000 7343000 both yes 7321000 39000 7360000 CB4856
V 7343000 7344000 both yes 7321000 39000 7360000 CB4856
V 7344000 7345000 both yes 7321000 39000 7360000 CB4856
V 7345000 7346000 both yes 7321000 39000 7360000 CB4856
V 7346000 7347000 both yes 7321000 39000 7360000 CB4856
V 7347000 7348000 both yes 7321000 39000 7360000 CB4856
V 7348000 7349000 both yes 7321000 39000 7360000 CB4856
V 7349000 7350000 both yes 7321000 39000 7360000 CB4856
V 7350000 7351000 both yes 7321000 39000 7360000 CB4856
V 7351000 7352000 both yes 7321000 39000 7360000 CB4856
V 7352000 7353000 both yes 7321000 39000 7360000 CB4856
V 7353000 7354000 both yes 7321000 39000 7360000 CB4856
V 7354000 7355000 both yes 7321000 39000 7360000 CB4856
V 7355000 7356000 both yes 7321000 39000 7360000 CB4856
V 7356000 7357000 both yes 7321000 39000 7360000 CB4856
V 7357000 7358000 both yes 7321000 39000 7360000 CB4856
V 7358000 7359000 both yes 7321000 39000 7360000 CB4856
V 7359000 7360000 both yes 7321000 39000 7360000 CB4856
V 7592000 7593000 short_only yes 7592000 77000 7669000 CB4856
V 7593000 7594000 short_only yes 7592000 77000 7669000 CB4856
V 7594000 7595000 short_only yes 7592000 77000 7669000 CB4856
V 7595000 7596000 short_only yes 7592000 77000 7669000 CB4856
V 7596000 7597000 short_only yes 7592000 77000 7669000 CB4856
V 7597000 7598000 both yes 7592000 77000 7669000 CB4856
V 7598000 7599000 both yes 7592000 77000 7669000 CB4856
V 7599000 7600000 both yes 7592000 77000 7669000 CB4856
V 7600000 7601000 both yes 7592000 77000 7669000 CB4856
V 7601000 7602000 both yes 7592000 77000 7669000 CB4856
V 7602000 7603000 both yes 7592000 77000 7669000 CB4856
V 7603000 7604000 both yes 7592000 77000 7669000 CB4856
V 7604000 7605000 both yes 7592000 77000 7669000 CB4856
V 7605000 7606000 both yes 7592000 77000 7669000 CB4856
V 7606000 7607000 both yes 7592000 77000 7669000 CB4856
V 7607000 7608000 both yes 7592000 77000 7669000 CB4856
V 7608000 7609000 both yes 7592000 77000 7669000 CB4856
V 7609000 7610000 both yes 7592000 77000 7669000 CB4856
V 7610000 7611000 both yes 7592000 77000 7669000 CB4856
V 7611000 7612000 both yes 7592000 77000 7669000 CB4856
V 7612000 7613000 both yes 7592000 77000 7669000 CB4856
V 7613000 7614000 both yes 7592000 77000 7669000 CB4856
V 7614000 7615000 both yes 7592000 77000 7669000 CB4856
V 7615000 7616000 both yes 7592000 77000 7669000 CB4856
V 7616000 7617000 both yes 7592000 77000 7669000 CB4856
V 7617000 7618000 both yes 7592000 77000 7669000 CB4856
V 7618000 7619000 both yes 7592000 77000 7669000 CB4856
V 7619000 7620000 both yes 7592000 77000 7669000 CB4856
V 7620000 7621000 both yes 7592000 77000 7669000 CB4856
V 7621000 7622000 both yes 7592000 77000 7669000 CB4856
V 7622000 7623000 both yes 7592000 77000 7669000 CB4856
V 7623000 7624000 both yes 7592000 77000 7669000 CB4856
V 7624000 7625000 both yes 7592000 77000 7669000 CB4856
V 7625000 7626000 both yes 7592000 77000 7669000 CB4856
V 7626000 7627000 both yes 7592000 77000 7669000 CB4856
V 7627000 7628000 both yes 7592000 77000 7669000 CB4856
V 7628000 7629000 both yes 7592000 77000 7669000 CB4856
V 7629000 7630000 both yes 7592000 77000 7669000 CB4856
V 7630000 7631000 both yes 7592000 77000 7669000 CB4856
V 7631000 7632000 both yes 7592000 77000 7669000 CB4856
V 7632000 7633000 both yes 7592000 77000 7669000 CB4856
V 7633000 7634000 both yes 7592000 77000 7669000 CB4856
V 7634000 7635000 both yes 7592000 77000 7669000 CB4856
V 7635000 7636000 both yes 7592000 77000 7669000 CB4856
V 7636000 7637000 both yes 7592000 77000 7669000 CB4856
V 7637000 7638000 both yes 7592000 77000 7669000 CB4856
V 7638000 7639000 both yes 7592000 77000 7669000 CB4856
V 7639000 7640000 both yes 7592000 77000 7669000 CB4856
V 7640000 7641000 both yes 7592000 77000 7669000 CB4856
V 7641000 7642000 both yes 7592000 77000 7669000 CB4856
V 7642000 7643000 both yes 7592000 77000 7669000 CB4856
V 7643000 7644000 both yes 7592000 77000 7669000 CB4856
V 7644000 7645000 both yes 7592000 77000 7669000 CB4856
V 7645000 7646000 both yes 7592000 77000 7669000 CB4856
V 7646000 7647000 both yes 7592000 77000 7669000 CB4856
V 7647000 7648000 both yes 7592000 77000 7669000 CB4856
V 7648000 7649000 both yes 7592000 77000 7669000 CB4856
V 7649000 7650000 both yes 7592000 77000 7669000 CB4856
V 7650000 7651000 both yes 7592000 77000 7669000 CB4856
V 7651000 7652000 both yes 7592000 77000 7669000 CB4856
V 7652000 7653000 both yes 7592000 77000 7669000 CB4856
V 7653000 7654000 both yes 7592000 77000 7669000 CB4856
V 7654000 7655000 both yes 7592000 77000 7669000 CB4856
V 7655000 7656000 both yes 7592000 77000 7669000 CB4856
V 7656000 7657000 both yes 7592000 77000 7669000 CB4856
V 7657000 7658000 both yes 7592000 77000 7669000 CB4856
V 7658000 7659000 both yes 7592000 77000 7669000 CB4856
V 7659000 7660000 both yes 7592000 77000 7669000 CB4856
V 7660000 7661000 both yes 7592000 77000 7669000 CB4856
V 7661000 7662000 both yes 7592000 77000 7669000 CB4856
V 7662000 7663000 both yes 7592000 77000 7669000 CB4856
V 7663000 7664000 both yes 7592000 77000 7669000 CB4856
V 7664000 7665000 both yes 7592000 77000 7669000 CB4856
V 7665000 7666000 both yes 7592000 77000 7669000 CB4856
V 7666000 7667000 both yes 7592000 77000 7669000 CB4856
V 7667000 7668000 both yes 7592000 77000 7669000 CB4856
V 7668000 7669000 short_only yes 7592000 77000 7669000 CB4856
V 8831000 8832000 long_only yes 8831000 24000 8855000 CB4856
V 8832000 8833000 long_only yes 8831000 24000 8855000 CB4856
V 8833000 8834000 long_only yes 8831000 24000 8855000 CB4856
V 8834000 8835000 long_only yes 8831000 24000 8855000 CB4856
V 8835000 8836000 long_only yes 8831000 24000 8855000 CB4856
V 8836000 8837000 long_only yes 8831000 24000 8855000 CB4856
V 8837000 8838000 long_only yes 8831000 24000 8855000 CB4856
V 8838000 8839000 long_only yes 8831000 24000 8855000 CB4856
V 8839000 8840000 long_only yes 8831000 24000 8855000 CB4856
V 8840000 8841000 long_only yes 8831000 24000 8855000 CB4856
V 8841000 8842000 long_only yes 8831000 24000 8855000 CB4856
V 8842000 8843000 long_only yes 8831000 24000 8855000 CB4856
V 8843000 8844000 long_only yes 8831000 24000 8855000 CB4856
V 8844000 8845000 long_only yes 8831000 24000 8855000 CB4856
V 8845000 8846000 long_only yes 8831000 24000 8855000 CB4856
V 8846000 8847000 long_only yes 8831000 24000 8855000 CB4856
V 8847000 8848000 long_only yes 8831000 24000 8855000 CB4856
V 8848000 8849000 long_only yes 8831000 24000 8855000 CB4856
V 8849000 8850000 long_only yes 8831000 24000 8855000 CB4856
V 8850000 8851000 long_only yes 8831000 24000 8855000 CB4856
V 8851000 8852000 long_only yes 8831000 24000 8855000 CB4856
V 8852000 8853000 long_only yes 8831000 24000 8855000 CB4856
V 8853000 8854000 long_only yes 8831000 24000 8855000 CB4856
V 8854000 8855000 long_only yes 8831000 24000 8855000 CB4856
V 12433000 12434000 short_only yes 12433000 17000 12450000 CB4856
V 12434000 12435000 both yes 12433000 17000 12450000 CB4856
V 12435000 12436000 both yes 12433000 17000 12450000 CB4856
V 12436000 12437000 both yes 12433000 17000 12450000 CB4856
V 12437000 12438000 both yes 12433000 17000 12450000 CB4856
V 12438000 12439000 both yes 12433000 17000 12450000 CB4856
V 12439000 12440000 both yes 12433000 17000 12450000 CB4856
V 12440000 12441000 both yes 12433000 17000 12450000 CB4856
V 12441000 12442000 both yes 12433000 17000 12450000 CB4856
V 12442000 12443000 both yes 12433000 17000 12450000 CB4856
V 12443000 12444000 both yes 12433000 17000 12450000 CB4856
V 12444000 12445000 both yes 12433000 17000 12450000 CB4856
V 12445000 12446000 both yes 12433000 17000 12450000 CB4856
V 12446000 12447000 both yes 12433000 17000 12450000 CB4856
V 12447000 12448000 both yes 12433000 17000 12450000 CB4856
V 12448000 12449000 both yes 12433000 17000 12450000 CB4856
V 12449000 12450000 both yes 12433000 17000 12450000 CB4856
V 14755000 14756000 long_only yes 14755000 11000 14766000 CB4856
V 14756000 14757000 long_only yes 14755000 11000 14766000 CB4856
V 14757000 14758000 long_only yes 14755000 11000 14766000 CB4856
V 14758000 14759000 long_only yes 14755000 11000 14766000 CB4856
V 14759000 14760000 long_only yes 14755000 11000 14766000 CB4856
V 14760000 14761000 long_only yes 14755000 11000 14766000 CB4856
V 14761000 14762000 long_only yes 14755000 11000 14766000 CB4856
V 14762000 14763000 long_only yes 14755000 11000 14766000 CB4856
V 14763000 14764000 long_only yes 14755000 11000 14766000 CB4856
V 14764000 14765000 long_only yes 14755000 11000 14766000 CB4856
V 14765000 14766000 long_only yes 14755000 11000 14766000 CB4856
V 15653000 15654000 short_only yes 15653000 20000 15673000 CB4856
V 15654000 15655000 short_only yes 15653000 20000 15673000 CB4856
V 15655000 15656000 short_only yes 15653000 20000 15673000 CB4856
V 15656000 15657000 short_only yes 15653000 20000 15673000 CB4856
V 15657000 15658000 short_only yes 15653000 20000 15673000 CB4856
V 15658000 15659000 short_only yes 15653000 20000 15673000 CB4856
V 15659000 15660000 short_only yes 15653000 20000 15673000 CB4856
V 15660000 15661000 short_only yes 15653000 20000 15673000 CB4856
V 15661000 15662000 short_only yes 15653000 20000 15673000 CB4856
V 15662000 15663000 short_only yes 15653000 20000 15673000 CB4856
V 15663000 15664000 short_only yes 15653000 20000 15673000 CB4856
V 15664000 15665000 short_only yes 15653000 20000 15673000 CB4856
V 15665000 15666000 short_only yes 15653000 20000 15673000 CB4856
V 15666000 15667000 short_only yes 15653000 20000 15673000 CB4856
V 15667000 15668000 short_only yes 15653000 20000 15673000 CB4856
V 15668000 15669000 short_only yes 15653000 20000 15673000 CB4856
V 15669000 15670000 short_only yes 15653000 20000 15673000 CB4856
V 15670000 15671000 short_only yes 15653000 20000 15673000 CB4856
V 15671000 15672000 short_only yes 15653000 20000 15673000 CB4856
V 15672000 15673000 short_only yes 15653000 20000 15673000 CB4856
V 15723000 15724000 short_only yes 15723000 42000 15765000 CB4856
V 15724000 15725000 both yes 15723000 42000 15765000 CB4856
V 15725000 15726000 both yes 15723000 42000 15765000 CB4856
V 15726000 15727000 both yes 15723000 42000 15765000 CB4856
V 15727000 15728000 both yes 15723000 42000 15765000 CB4856
V 15728000 15729000 both yes 15723000 42000 15765000 CB4856
V 15729000 15730000 both yes 15723000 42000 15765000 CB4856
V 15730000 15731000 both yes 15723000 42000 15765000 CB4856
V 15731000 15732000 both yes 15723000 42000 15765000 CB4856
V 15732000 15733000 both yes 15723000 42000 15765000 CB4856
V 15733000 15734000 both yes 15723000 42000 15765000 CB4856
V 15734000 15735000 both yes 15723000 42000 15765000 CB4856
V 15735000 15736000 both yes 15723000 42000 15765000 CB4856
V 15736000 15737000 both yes 15723000 42000 15765000 CB4856
V 15737000 15738000 short_only yes 15723000 42000 15765000 CB4856
V 15738000 15739000 short_only yes 15723000 42000 15765000 CB4856
V 15739000 15740000 long_only yes 15723000 42000 15765000 CB4856
V 15740000 15741000 long_only yes 15723000 42000 15765000 CB4856
V 15741000 15742000 long_only yes 15723000 42000 15765000 CB4856
V 15742000 15743000 long_only yes 15723000 42000 15765000 CB4856
V 15743000 15744000 long_only yes 15723000 42000 15765000 CB4856
V 15744000 15745000 long_only yes 15723000 42000 15765000 CB4856
V 15745000 15746000 long_only yes 15723000 42000 15765000 CB4856
V 15746000 15747000 long_only yes 15723000 42000 15765000 CB4856
V 15747000 15748000 long_only yes 15723000 42000 15765000 CB4856
V 15748000 15749000 long_only yes 15723000 42000 15765000 CB4856
V 15749000 15750000 long_only yes 15723000 42000 15765000 CB4856
V 15750000 15751000 long_only yes 15723000 42000 15765000 CB4856
V 15751000 15752000 long_only yes 15723000 42000 15765000 CB4856
V 15752000 15753000 long_only yes 15723000 42000 15765000 CB4856
V 15753000 15754000 long_only yes 15723000 42000 15765000 CB4856
V 15754000 15755000 long_only yes 15723000 42000 15765000 CB4856
V 15755000 15756000 long_only yes 15723000 42000 15765000 CB4856
V 15756000 15757000 both yes 15723000 42000 15765000 CB4856
V 15757000 15758000 both yes 15723000 42000 15765000 CB4856
V 15758000 15759000 both yes 15723000 42000 15765000 CB4856
V 15759000 15760000 both yes 15723000 42000 15765000 CB4856
V 15760000 15761000 both yes 15723000 42000 15765000 CB4856
V 15761000 15762000 both yes 15723000 42000 15765000 CB4856
V 15762000 15763000 both yes 15723000 42000 15765000 CB4856
V 15763000 15764000 both yes 15723000 42000 15765000 CB4856
V 15764000 15765000 short_only yes 15723000 42000 15765000 CB4856
V 15831000 15832000 short_only yes 15831000 9000 15840000 CB4856
V 15832000 15833000 short_only yes 15831000 9000 15840000 CB4856
V 15833000 15834000 short_only yes 15831000 9000 15840000 CB4856
V 15834000 15835000 short_only yes 15831000 9000 15840000 CB4856
V 15835000 15836000 short_only yes 15831000 9000 15840000 CB4856
V 15836000 15837000 short_only yes 15831000 9000 15840000 CB4856
V 15837000 15838000 short_only yes 15831000 9000 15840000 CB4856
V 15838000 15839000 short_only yes 15831000 9000 15840000 CB4856
V 15839000 15840000 short_only yes 15831000 9000 15840000 CB4856
V 15909000 15910000 long_only yes 15909000 70000 15979000 CB4856
V 15910000 15911000 long_only yes 15909000 70000 15979000 CB4856
V 15911000 15912000 long_only yes 15909000 70000 15979000 CB4856
V 15912000 15913000 both yes 15909000 70000 15979000 CB4856
V 15913000 15914000 both yes 15909000 70000 15979000 CB4856
V 15914000 15915000 both yes 15909000 70000 15979000 CB4856
V 15915000 15916000 both yes 15909000 70000 15979000 CB4856
V 15916000 15917000 both yes 15909000 70000 15979000 CB4856
V 15917000 15918000 both yes 15909000 70000 15979000 CB4856
V 15918000 15919000 both yes 15909000 70000 15979000 CB4856
V 15919000 15920000 both yes 15909000 70000 15979000 CB4856
V 15920000 15921000 both yes 15909000 70000 15979000 CB4856
V 15921000 15922000 both yes 15909000 70000 15979000 CB4856
V 15922000 15923000 both yes 15909000 70000 15979000 CB4856
V 15923000 15924000 both yes 15909000 70000 15979000 CB4856
V 15924000 15925000 both yes 15909000 70000 15979000 CB4856
V 15925000 15926000 both yes 15909000 70000 15979000 CB4856
V 15926000 15927000 both yes 15909000 70000 15979000 CB4856
V 15927000 15928000 both yes 15909000 70000 15979000 CB4856
V 15928000 15929000 both yes 15909000 70000 15979000 CB4856
V 15929000 15930000 both yes 15909000 70000 15979000 CB4856
V 15930000 15931000 both yes 15909000 70000 15979000 CB4856
V 15931000 15932000 both yes 15909000 70000 15979000 CB4856
V 15932000 15933000 both yes 15909000 70000 15979000 CB4856
V 15933000 15934000 both yes 15909000 70000 15979000 CB4856
V 15934000 15935000 both yes 15909000 70000 15979000 CB4856
V 15935000 15936000 both yes 15909000 70000 15979000 CB4856
V 15936000 15937000 both yes 15909000 70000 15979000 CB4856
V 15937000 15938000 both yes 15909000 70000 15979000 CB4856
V 15938000 15939000 both yes 15909000 70000 15979000 CB4856
V 15939000 15940000 both yes 15909000 70000 15979000 CB4856
V 15940000 15941000 both yes 15909000 70000 15979000 CB4856
V 15941000 15942000 both yes 15909000 70000 15979000 CB4856
V 15942000 15943000 both yes 15909000 70000 15979000 CB4856
V 15943000 15944000 both yes 15909000 70000 15979000 CB4856
V 15944000 15945000 short_only yes 15909000 70000 15979000 CB4856
V 15945000 15946000 short_only yes 15909000 70000 15979000 CB4856
V 15946000 15947000 short_only yes 15909000 70000 15979000 CB4856
V 15947000 15948000 both yes 15909000 70000 15979000 CB4856
V 15948000 15949000 both yes 15909000 70000 15979000 CB4856
V 15949000 15950000 both yes 15909000 70000 15979000 CB4856
V 15950000 15951000 both yes 15909000 70000 15979000 CB4856
V 15951000 15952000 both yes 15909000 70000 15979000 CB4856
V 15952000 15953000 both yes 15909000 70000 15979000 CB4856
V 15953000 15954000 both yes 15909000 70000 15979000 CB4856
V 15954000 15955000 both yes 15909000 70000 15979000 CB4856
V 15955000 15956000 both yes 15909000 70000 15979000 CB4856
V 15956000 15957000 both yes 15909000 70000 15979000 CB4856
V 15957000 15958000 both yes 15909000 70000 15979000 CB4856
V 15958000 15959000 both yes 15909000 70000 15979000 CB4856
V 15959000 15960000 both yes 15909000 70000 15979000 CB4856
V 15960000 15961000 both yes 15909000 70000 15979000 CB4856
V 15961000 15962000 both yes 15909000 70000 15979000 CB4856
V 15962000 15963000 both yes 15909000 70000 15979000 CB4856
V 15963000 15964000 both yes 15909000 70000 15979000 CB4856
V 15964000 15965000 both yes 15909000 70000 15979000 CB4856
V 15965000 15966000 both yes 15909000 70000 15979000 CB4856
V 15966000 15967000 short_only yes 15909000 70000 15979000 CB4856
V 15967000 15968000 short_only yes 15909000 70000 15979000 CB4856
V 15968000 15969000 short_only yes 15909000 70000 15979000 CB4856
V 15969000 15970000 short_only yes 15909000 70000 15979000 CB4856
V 15970000 15971000 short_only yes 15909000 70000 15979000 CB4856
V 15971000 15972000 short_only yes 15909000 70000 15979000 CB4856
V 15972000 15973000 short_only yes 15909000 70000 15979000 CB4856
V 15973000 15974000 short_only yes 15909000 70000 15979000 CB4856
